date,day_type,festival,is_festival,unexpected_surge,customers,dish,quantity_sold,prep_quantity,waste,revenue,waste_cost
2024-03-12,Weekday,None,0,0,65,Paneer Butter Masala,11,13,2,2420,176.0
2024-03-12,Weekday,None,0,0,65,Dosa,9,10,1,1080,48.0
2024-03-12,Weekday,None,0,0,65,Burger,12,13,1,1800,60.0
2024-03-12,Weekday,None,0,0,65,Pizza,13,13,0,3900,0.0
2024-03-13,Weekday,None,0,0,87,Biryani,19,20,1,4750,100.0
2024-03-13,Weekday,None,0,0,87,Paneer Butter Masala,15,16,1,3300,88.0
2024-03-13,Weekday,None,0,0,87,Dosa,13,15,2,1560,96.0
2024-03-13,Weekday,None,0,0,87,Burger,16,18,2,2400,120.0
2024-03-13,Weekday,None,0,0,87,Pizza,18,20,2,5400,240.0
2024-03-14,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-03-14,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-03-14,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-03-14,Weekday,None,0,0,60,Burger,11,11,0,1650,0.0
2024-03-14,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-03-15,Weekday,None,0,1,93,Biryani,20,22,2,5000,200.0
2024-03-15,Weekday,None,0,1,93,Paneer Butter Masala,16,17,1,3520,88.0
2024-03-15,Weekday,None,0,1,93,Dosa,13,14,1,1560,48.0
2024-03-15,Weekday,None,0,1,93,Burger,18,19,1,2700,60.0
2024-03-15,Weekday,None,0,1,93,Pizza,19,21,2,5700,240.0
2024-03-16,Weekend,None,0,0,127,Biryani,28,29,1,7000,100.0
2024-03-16,Weekend,None,0,0,127,Paneer Butter Masala,22,26,4,4840,352.0
2024-03-16,Weekend,None,0,0,127,Dosa,19,22,3,2280,144.0
2024-03-16,Weekend,None,0,0,127,Burger,24,27,3,3600,180.0
2024-03-16,Weekend,None,0,0,127,Pizza,26,29,3,7800,360.0
2024-03-17,Weekend,None,0,0,119,Biryani,26,29,3,6500,300.0
2024-03-17,Weekend,None,0,0,119,Paneer Butter Masala,21,22,1,4620,88.0
2024-03-17,Weekend,None,0,0,119,Dosa,17,18,1,2040,48.0
2024-03-17,Weekend,None,0,0,119,Burger,23,24,1,3450,60.0
2024-03-17,Weekend,None,0,0,119,Pizza,24,28,4,7200,480.0
2024-03-18,Weekday,None,0,0,64,Biryani,14,15,1,3500,100.0
2024-03-18,Weekday,None,0,0,64,Paneer Butter Masala,11,12,1,2420,88.0
2024-03-18,Weekday,None,0,0,64,Dosa,9,10,1,1080,48.0
2024-03-18,Weekday,None,0,0,64,Burger,12,14,2,1800,120.0
2024-03-18,Weekday,None,0,0,64,Pizza,13,13,0,3900,0.0
2024-03-19,Weekday,None,0,0,60,Biryani,13,15,2,3250,200.0
2024-03-19,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-03-19,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-03-19,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-03-19,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-03-20,Weekday,None,0,0,86,Biryani,19,22,3,4750,300.0
2024-03-20,Weekday,None,0,0,86,Paneer Butter Masala,15,17,2,3300,176.0
2024-03-20,Weekday,None,0,0,86,Dosa,12,13,1,1440,48.0
2024-03-20,Weekday,None,0,0,86,Burger,16,17,1,2400,60.0
2024-03-20,Weekday,None,0,0,86,Pizza,18,19,1,5400,120.0
2024-03-21,Weekday,None,0,0,65,Biryani,14,16,2,3500,200.0
2024-03-21,Weekday,None,0,0,65,Paneer Butter Masala,11,12,1,2420,88.0
2024-03-21,Weekday,None,0,0,65,Dosa,9,10,1,1080,48.0
2024-03-21,Weekday,None,0,0,65,Burger,12,14,2,1800,120.0
2024-03-21,Weekday,None,0,0,65,Pizza,13,14,1,3900,120.0
2024-03-22,Weekday,None,0,0,69,Biryani,15,17,2,3750,200.0
2024-03-22,Weekday,None,0,0,69,Paneer Butter Masala,12,13,1,2640,88.0
2024-03-22,Weekday,None,0,0,69,Dosa,10,11,1,1200,48.0
2024-03-22,Weekday,None,0,0,69,Burger,13,13,0,1950,0.0
2024-03-22,Weekday,None,0,0,69,Pizza,14,16,2,4200,240.0
2024-03-23,Weekend,None,0,0,100,Biryani,22,25,3,5500,300.0
2024-03-23,Weekend,None,0,0,100,Paneer Butter Masala,18,20,2,3960,176.0
2024-03-23,Weekend,None,0,0,100,Dosa,15,16,1,1800,48.0
2024-03-23,Weekend,None,0,0,100,Burger,19,20,1,2850,60.0
2024-03-23,Weekend,None,0,0,100,Pizza,21,24,3,6300,360.0
2024-03-24,Weekend,None,0,0,102,Biryani,22,24,2,5500,200.0
2024-03-24,Weekend,None,0,0,102,Paneer Butter Masala,18,21,3,3960,264.0
2024-03-24,Weekend,None,0,0,102,Dosa,15,16,1,1800,48.0
2024-03-24,Weekend,None,0,0,102,Burger,19,21,2,2850,120.0
2024-03-24,Weekend,None,0,0,102,Pizza,21,24,3,6300,360.0
2024-03-25,Weekday,Holi,1,0,97,Biryani,21,23,2,5250,200.0
2024-03-25,Weekday,Holi,1,0,97,Paneer Butter Masala,17,18,1,3740,88.0
2024-03-25,Weekday,Holi,1,0,97,Dosa,14,16,2,1680,96.0
2024-03-25,Weekday,Holi,1,0,97,Burger,18,20,2,2700,120.0
2024-03-25,Weekday,Holi,1,0,97,Pizza,20,23,3,6000,360.0
2024-03-26,Weekday,None,0,0,87,Biryani,19,22,3,4750,300.0
2024-03-26,Weekday,None,0,0,87,Paneer Butter Masala,15,17,2,3300,176.0
2024-03-26,Weekday,None,0,0,87,Dosa,13,14,1,1560,48.0
2024-03-26,Weekday,None,0,0,87,Burger,16,18,2,2400,120.0
2024-03-26,Weekday,None,0,0,87,Pizza,18,19,1,5400,120.0
2024-03-27,Weekday,None,0,0,84,Biryani,18,20,2,4500,200.0
2024-03-27,Weekday,None,0,0,84,Paneer Butter Masala,15,17,2,3300,176.0
2024-03-27,Weekday,None,0,0,84,Dosa,12,13,1,1440,48.0
2024-03-27,Weekday,None,0,0,84,Burger,16,18,2,2400,120.0
2024-03-27,Weekday,None,0,0,84,Pizza,17,20,3,5100,360.0
2024-03-28,Weekday,None,0,0,63,Biryani,14,15,1,3500,100.0
2024-03-28,Weekday,None,0,0,63,Paneer Butter Masala,11,12,1,2420,88.0
2024-03-28,Weekday,None,0,0,63,Dosa,9,10,1,1080,48.0
2024-03-28,Weekday,None,0,0,63,Burger,12,12,0,1800,0.0
2024-03-28,Weekday,None,0,0,63,Pizza,13,13,0,3900,0.0
2024-03-29,Weekday,None,0,0,61,Biryani,13,14,1,3250,100.0
2024-03-29,Weekday,None,0,0,61,Paneer Butter Masala,10,11,1,2200,88.0
2024-03-29,Weekday,None,0,0,61,Dosa,9,9,0,1080,0.0
2024-03-29,Weekday,None,0,0,61,Burger,11,11,0,1650,0.0
2024-03-29,Weekday,None,0,0,61,Pizza,12,12,0,3600,0.0
2024-03-30,Weekend,None,0,0,130,Biryani,29,32,3,7250,300.0
2024-03-30,Weekend,None,0,0,130,Paneer Butter Masala,23,26,3,5060,264.0
2024-03-30,Weekend,None,0,0,130,Dosa,19,20,1,2280,48.0
2024-03-30,Weekend,None,0,0,130,Burger,25,28,3,3750,180.0
2024-03-30,Weekend,None,0,0,130,Pizza,27,30,3,8100,360.0
2024-03-31,Weekend,None,0,0,126,Biryani,28,32,4,7000,400.0
2024-03-31,Weekend,None,0,0,126,Paneer Butter Masala,22,23,1,4840,88.0
2024-03-31,Weekend,None,0,0,126,Dosa,18,19,1,2160,48.0
2024-03-31,Weekend,None,0,0,126,Burger,24,25,1,3600,60.0
2024-03-31,Weekend,None,0,0,126,Pizza,26,27,1,7800,120.0
2024-04-01,Weekday,None,0,0,88,Biryani,19,20,1,4750,100.0
2024-04-01,Weekday,None,0,0,88,Paneer Butter Masala,15,16,1,3300,88.0
2024-04-01,Weekday,None,0,0,88,Dosa,13,14,1,1560,48.0
2024-04-01,Weekday,None,0,0,88,Burger,17,18,1,2550,60.0
2024-04-01,Weekday,None,0,0,88,Pizza,18,21,3,5400,360.0
2024-04-02,Weekday,None,0,0,85,Biryani,19,21,2,4750,200.0
2024-04-02,Weekday,None,0,0,85,Paneer Butter Masala,15,15,0,3300,0.0
2024-04-02,Weekday,None,0,0,85,Dosa,12,14,2,1440,96.0
2024-04-02,Weekday,None,0,0,85,Burger,16,18,2,2400,120.0
2024-04-02,Weekday,None,0,0,85,Pizza,17,18,1,5100,120.0
2024-04-03,Weekday,None,0,0,75,Biryani,16,16,0,4000,0.0
2024-04-03,Weekday,None,0,0,75,Paneer Butter Masala,13,14,1,2860,88.0
2024-04-03,Weekday,None,0,0,75,Dosa,11,12,1,1320,48.0
2024-04-03,Weekday,None,0,0,75,Burger,14,16,2,2100,120.0
2024-04-03,Weekday,None,0,0,75,Pizza,15,16,1,4500,120.0
2024-04-04,Weekday,None,0,0,83,Biryani,18,20,2,4500,200.0
2024-04-04,Weekday,None,0,0,83,Paneer Butter Masala,14,15,1,3080,88.0
2024-04-04,Weekday,None,0,0,83,Dosa,12,13,1,1440,48.0
2024-04-04,Weekday,None,0,0,83,Burger,16,17,1,2400,60.0
2024-04-04,Weekday,None,0,0,83,Pizza,17,19,2,5100,240.0
2024-04-05,Weekday,None,0,0,83,Biryani,18,19,1,4500,100.0
2024-04-05,Weekday,None,0,0,83,Paneer Butter Masala,14,16,2,3080,176.0
2024-04-05,Weekday,None,0,0,83,Dosa,12,14,2,1440,96.0
2024-04-05,Weekday,None,0,0,83,Burger,16,18,2,2400,120.0
2024-04-05,Weekday,None,0,0,83,Pizza,17,17,0,5100,0.0
2024-04-06,Weekend,None,0,0,137,Biryani,30,33,3,7500,300.0
2024-04-06,Weekend,None,0,0,137,Paneer Butter Masala,24,26,2,5280,176.0
2024-04-06,Weekend,None,0,0,137,Dosa,20,21,1,2400,48.0
2024-04-06,Weekend,None,0,0,137,Burger,26,28,2,3900,120.0
2024-04-06,Weekend,None,0,0,137,Pizza,28,29,1,8400,120.0
2024-04-07,Weekend,None,0,0,138,Biryani,31,32,1,7750,100.0
2024-04-07,Weekend,None,0,0,138,Paneer Butter Masala,24,27,3,5280,264.0
2024-04-07,Weekend,None,0,0,138,Dosa,20,21,1,2400,48.0
2024-04-07,Weekend,None,0,0,138,Burger,26,28,2,3900,120.0
2024-04-07,Weekend,None,0,0,138,Pizza,28,31,3,8400,360.0
2024-04-08,Weekday,None,0,0,68,Biryani,15,16,1,3750,100.0
2024-04-08,Weekday,None,0,0,68,Paneer Butter Masala,12,12,0,2640,0.0
2024-04-08,Weekday,None,0,0,68,Dosa,10,11,1,1200,48.0
2024-04-08,Weekday,None,0,0,68,Burger,13,14,1,1950,60.0
2024-04-08,Weekday,None,0,0,68,Pizza,14,16,2,4200,240.0
2024-04-09,Weekday,None,0,0,78,Biryani,17,18,1,4250,100.0
2024-04-09,Weekday,None,0,0,78,Paneer Butter Masala,14,15,1,3080,88.0
2024-04-09,Weekday,None,0,0,78,Dosa,11,13,2,1320,96.0
2024-04-09,Weekday,None,0,0,78,Burger,15,17,2,2250,120.0
2024-04-09,Weekday,None,0,0,78,Pizza,16,17,1,4800,120.0
2024-04-10,Weekday,None,0,0,65,Biryani,14,15,1,3500,100.0
2024-04-10,Weekday,None,0,0,65,Paneer Butter Masala,11,11,0,2420,0.0
2024-04-10,Weekday,None,0,0,65,Dosa,9,9,0,1080,0.0
2024-04-10,Weekday,None,0,0,65,Burger,12,12,0,1800,0.0
2024-04-10,Weekday,None,0,0,65,Pizza,13,14,1,3900,120.0
2024-04-11,Weekday,None,0,0,70,Biryani,15,15,0,3750,0.0
2024-04-11,Weekday,None,0,0,70,Paneer Butter Masala,12,14,2,2640,176.0
2024-04-11,Weekday,None,0,0,70,Dosa,10,10,0,1200,0.0
2024-04-11,Weekday,None,0,0,70,Burger,13,15,2,1950,120.0
2024-04-11,Weekday,None,0,0,70,Pizza,14,14,0,4200,0.0
2024-04-12,Weekday,None,0,0,64,Biryani,14,16,2,3500,200.0
2024-04-12,Weekday,None,0,0,64,Paneer Butter Masala,11,11,0,2420,0.0
2024-04-12,Weekday,None,0,0,64,Dosa,9,9,0,1080,0.0
2024-04-12,Weekday,None,0,0,64,Burger,12,14,2,1800,120.0
2024-04-12,Weekday,None,0,0,64,Pizza,13,15,2,3900,240.0
2024-04-13,Weekend,None,0,0,129,Biryani,29,31,2,7250,200.0
2024-04-13,Weekend,None,0,0,129,Paneer Butter Masala,23,26,3,5060,264.0
2024-04-13,Weekend,None,0,0,129,Dosa,19,22,3,2280,144.0
2024-04-13,Weekend,None,0,0,129,Burger,25,28,3,3750,180.0
2024-04-13,Weekend,None,0,0,129,Pizza,27,30,3,8100,360.0
2024-04-14,Weekend,None,0,0,104,Biryani,23,24,1,5750,100.0
2024-04-14,Weekend,None,0,0,104,Paneer Butter Masala,18,19,1,3960,88.0
2024-04-14,Weekend,None,0,0,104,Dosa,15,16,1,1800,48.0
2024-04-14,Weekend,None,0,0,104,Burger,20,22,2,3000,120.0
2024-04-14,Weekend,None,0,0,104,Pizza,21,22,1,6300,120.0
2024-04-15,Weekday,None,0,0,85,Biryani,19,22,3,4750,300.0
2024-04-15,Weekday,None,0,0,85,Paneer Butter Masala,15,15,0,3300,0.0
2024-04-15,Weekday,None,0,0,85,Dosa,12,13,1,1440,48.0
2024-04-15,Weekday,None,0,0,85,Burger,16,19,3,2400,180.0
2024-04-15,Weekday,None,0,0,85,Pizza,17,18,1,5100,120.0
2024-04-16,Weekday,None,0,0,65,Biryani,14,15,1,3500,100.0
2024-04-16,Weekday,None,0,0,65,Paneer Butter Masala,11,11,0,2420,0.0
2024-04-16,Weekday,None,0,0,65,Dosa,9,9,0,1080,0.0
2024-04-16,Weekday,None,0,0,65,Burger,12,14,2,1800,120.0
2024-04-16,Weekday,None,0,0,65,Pizza,13,14,1,3900,120.0
2024-04-17,Weekday,None,0,0,60,Biryani,13,13,0,3250,0.0
2024-04-17,Weekday,None,0,0,60,Paneer Butter Masala,10,10,0,2200,0.0
2024-04-17,Weekday,None,0,0,60,Dosa,9,9,0,1080,0.0
2024-04-17,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-04-17,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-04-18,Weekday,None,0,0,76,Biryani,17,20,3,4250,300.0
2024-04-18,Weekday,None,0,0,76,Paneer Butter Masala,13,15,2,2860,176.0
2024-04-18,Weekday,None,0,0,76,Dosa,11,12,1,1320,48.0
2024-04-18,Weekday,None,0,0,76,Burger,14,16,2,2100,120.0
2024-04-18,Weekday,None,0,0,76,Pizza,15,17,2,4500,240.0
2024-04-19,Weekday,None,0,0,62,Biryani,13,13,0,3250,0.0
2024-04-19,Weekday,None,0,0,62,Paneer Butter Masala,11,12,1,2420,88.0
2024-04-19,Weekday,None,0,0,62,Dosa,9,10,1,1080,48.0
2024-04-19,Weekday,None,0,0,62,Burger,12,14,2,1800,120.0
2024-04-19,Weekday,None,0,0,62,Pizza,13,13,0,3900,0.0
2024-04-20,Weekend,None,0,0,113,Biryani,25,29,4,6250,400.0
2024-04-20,Weekend,None,0,0,113,Paneer Butter Masala,20,23,3,4400,264.0
2024-04-20,Weekend,None,0,0,113,Dosa,16,17,1,1920,48.0
2024-04-20,Weekend,None,0,0,113,Burger,22,23,1,3300,60.0
2024-04-20,Weekend,None,0,0,113,Pizza,23,26,3,6900,360.0
2024-04-21,Weekend,None,0,0,124,Biryani,27,31,4,6750,400.0
2024-04-21,Weekend,None,0,0,124,Paneer Butter Masala,22,24,2,4840,176.0
2024-04-21,Weekend,None,0,0,124,Dosa,18,21,3,2160,144.0
2024-04-21,Weekend,None,0,0,124,Burger,24,26,2,3600,120.0
2024-04-21,Weekend,None,0,0,124,Pizza,26,28,2,7800,240.0
2024-04-22,Weekday,None,0,0,65,Biryani,14,15,1,3500,100.0
2024-04-22,Weekday,None,0,0,65,Paneer Butter Masala,11,12,1,2420,88.0
2024-04-22,Weekday,None,0,0,65,Dosa,9,10,1,1080,48.0
2024-04-22,Weekday,None,0,0,65,Burger,12,13,1,1800,60.0
2024-04-22,Weekday,None,0,0,65,Pizza,13,14,1,3900,120.0
2024-04-23,Weekday,None,0,0,80,Biryani,18,21,3,4500,300.0
2024-04-23,Weekday,None,0,0,80,Paneer Butter Masala,14,16,2,3080,176.0
2024-04-23,Weekday,None,0,0,80,Dosa,12,12,0,1440,0.0
2024-04-23,Weekday,None,0,0,80,Burger,15,17,2,2250,120.0
2024-04-23,Weekday,None,0,0,80,Pizza,16,18,2,4800,240.0
2024-04-24,Weekday,None,0,0,79,Biryani,17,19,2,4250,200.0
2024-04-24,Weekday,None,0,0,79,Paneer Butter Masala,14,16,2,3080,176.0
2024-04-24,Weekday,None,0,0,79,Dosa,11,12,1,1320,48.0
2024-04-24,Weekday,None,0,0,79,Burger,15,17,2,2250,120.0
2024-04-24,Weekday,None,0,0,79,Pizza,16,18,2,4800,240.0
2024-04-25,Weekday,None,0,0,60,Biryani,13,15,2,3250,200.0
2024-04-25,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-04-25,Weekday,None,0,0,60,Dosa,9,9,0,1080,0.0
2024-04-25,Weekday,None,0,0,60,Burger,11,11,0,1650,0.0
2024-04-25,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-04-26,Weekday,None,0,0,69,Biryani,15,16,1,3750,100.0
2024-04-26,Weekday,None,0,0,69,Paneer Butter Masala,12,14,2,2640,176.0
2024-04-26,Weekday,None,0,0,69,Dosa,10,10,0,1200,0.0
2024-04-26,Weekday,None,0,0,69,Burger,13,15,2,1950,120.0
2024-04-26,Weekday,None,0,0,69,Pizza,14,14,0,4200,0.0
2024-04-27,Weekend,None,0,0,128,Biryani,28,31,3,7000,300.0
2024-04-27,Weekend,None,0,0,128,Paneer Butter Masala,23,25,2,5060,176.0
2024-04-27,Weekend,None,0,0,128,Dosa,19,21,2,2280,96.0
2024-04-27,Weekend,None,0,0,128,Burger,24,27,3,3600,180.0
2024-04-27,Weekend,None,0,0,128,Pizza,26,27,1,7800,120.0
2024-04-28,Weekend,None,0,0,135,Biryani,30,33,3,7500,300.0
2024-04-28,Weekend,None,0,0,135,Paneer Butter Masala,24,26,2,5280,176.0
2024-04-28,Weekend,None,0,0,135,Dosa,20,22,2,2400,96.0
2024-04-28,Weekend,None,0,0,135,Burger,26,28,2,3900,120.0
2024-04-28,Weekend,None,0,0,135,Pizza,28,33,5,8400,600.0
2024-04-29,Weekday,None,0,0,67,Biryani,15,16,1,3750,100.0
2024-04-29,Weekday,None,0,0,67,Paneer Butter Masala,12,13,1,2640,88.0
2024-04-29,Weekday,None,0,0,67,Dosa,10,11,1,1200,48.0
2024-04-29,Weekday,None,0,0,67,Burger,13,15,2,1950,120.0
2024-04-29,Weekday,None,0,0,67,Pizza,14,14,0,4200,0.0
2024-04-30,Weekday,None,0,0,60,Biryani,13,13,0,3250,0.0
2024-04-30,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-04-30,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-04-30,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-04-30,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-05-01,Weekday,None,0,0,67,Biryani,15,17,2,3750,200.0
2024-05-01,Weekday,None,0,0,67,Paneer Butter Masala,12,13,1,2640,88.0
2024-05-01,Weekday,None,0,0,67,Dosa,10,11,1,1200,48.0
2024-05-01,Weekday,None,0,0,67,Burger,13,13,0,1950,0.0
2024-05-01,Weekday,None,0,0,67,Pizza,14,14,0,4200,0.0
2024-05-02,Weekday,None,0,0,68,Biryani,15,17,2,3750,200.0
2024-05-02,Weekday,None,0,0,68,Paneer Butter Masala,12,13,1,2640,88.0
2024-05-02,Weekday,None,0,0,68,Dosa,10,10,0,1200,0.0
2024-05-02,Weekday,None,0,0,68,Burger,13,15,2,1950,120.0
2024-05-02,Weekday,None,0,0,68,Pizza,14,16,2,4200,240.0
2024-05-03,Weekday,None,0,0,84,Biryani,18,19,1,4500,100.0
2024-05-03,Weekday,None,0,0,84,Paneer Butter Masala,15,16,1,3300,88.0
2024-05-03,Weekday,None,0,0,84,Dosa,12,13,1,1440,48.0
2024-05-03,Weekday,None,0,0,84,Burger,16,18,2,2400,120.0
2024-05-03,Weekday,None,0,0,84,Pizza,17,18,1,5100,120.0
2024-05-04,Weekend,None,0,0,109,Biryani,24,28,4,6000,400.0
2024-05-04,Weekend,None,0,0,109,Paneer Butter Masala,19,19,0,4180,0.0
2024-05-04,Weekend,None,0,0,109,Dosa,16,17,1,1920,48.0
2024-05-04,Weekend,None,0,0,109,Burger,21,23,2,3150,120.0
2024-05-04,Weekend,None,0,0,109,Pizza,22,24,2,6600,240.0
2024-05-05,Weekend,None,0,0,101,Biryani,22,24,2,5500,200.0
2024-05-05,Weekend,None,0,0,101,Paneer Butter Masala,18,20,2,3960,176.0
2024-05-05,Weekend,None,0,0,101,Dosa,15,17,2,1800,96.0
2024-05-05,Weekend,None,0,0,101,Burger,19,21,2,2850,120.0
2024-05-05,Weekend,None,0,0,101,Pizza,21,22,1,6300,120.0
2024-05-06,Weekday,None,0,0,81,Biryani,18,19,1,4500,100.0
2024-05-06,Weekday,None,0,0,81,Paneer Butter Masala,14,15,1,3080,88.0
2024-05-06,Weekday,None,0,0,81,Dosa,12,13,1,1440,48.0
2024-05-06,Weekday,None,0,0,81,Burger,15,17,2,2250,120.0
2024-05-06,Weekday,None,0,0,81,Pizza,17,18,1,5100,120.0
2024-05-07,Weekday,None,0,0,81,Biryani,18,19,1,4500,100.0
2024-05-07,Weekday,None,0,0,81,Paneer Butter Masala,14,15,1,3080,88.0
2024-05-07,Weekday,None,0,0,81,Dosa,12,13,1,1440,48.0
2024-05-07,Weekday,None,0,0,81,Burger,15,17,2,2250,120.0
2024-05-07,Weekday,None,0,0,81,Pizza,17,19,2,5100,240.0
2024-05-08,Weekday,None,0,0,81,Biryani,18,19,1,4500,100.0
2024-05-08,Weekday,None,0,0,81,Paneer Butter Masala,14,16,2,3080,176.0
2024-05-08,Weekday,None,0,0,81,Dosa,12,13,1,1440,48.0
2024-05-08,Weekday,None,0,0,81,Burger,15,17,2,2250,120.0
2024-05-08,Weekday,None,0,0,81,Pizza,17,18,1,5100,120.0
2024-05-09,Weekday,None,0,0,86,Biryani,19,22,3,4750,300.0
2024-05-09,Weekday,None,0,0,86,Paneer Butter Masala,15,16,1,3300,88.0
2024-05-09,Weekday,None,0,0,86,Dosa,12,13,1,1440,48.0
2024-05-09,Weekday,None,0,0,86,Burger,16,18,2,2400,120.0
2024-05-09,Weekday,None,0,0,86,Pizza,18,19,1,5400,120.0
2024-05-10,Weekday,None,0,0,78,Biryani,17,18,1,4250,100.0
2024-05-10,Weekday,None,0,0,78,Paneer Butter Masala,14,16,2,3080,176.0
2024-05-10,Weekday,None,0,0,78,Dosa,11,12,1,1320,48.0
2024-05-10,Weekday,None,0,0,78,Burger,15,16,1,2250,60.0
2024-05-10,Weekday,None,0,0,78,Pizza,16,17,1,4800,120.0
2024-05-11,Weekend,None,0,0,137,Biryani,30,34,4,7500,400.0
2024-05-11,Weekend,None,0,0,137,Paneer Butter Masala,24,25,1,5280,88.0
2024-05-11,Weekend,None,0,0,137,Dosa,20,22,2,2400,96.0
2024-05-11,Weekend,None,0,0,137,Burger,26,27,1,3900,60.0
2024-05-11,Weekend,None,0,0,137,Pizza,28,32,4,8400,480.0
2024-05-12,Weekend,None,0,0,118,Biryani,26,29,3,6500,300.0
2024-05-12,Weekend,None,0,0,118,Paneer Butter Masala,21,23,2,4620,176.0
2024-05-12,Weekend,None,0,0,118,Dosa,17,17,0,2040,0.0
2024-05-12,Weekend,None,0,0,118,Burger,23,24,1,3450,60.0
2024-05-12,Weekend,None,0,0,118,Pizza,24,27,3,7200,360.0
2024-05-13,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-05-13,Weekday,None,0,0,60,Paneer Butter Masala,10,10,0,2200,0.0
2024-05-13,Weekday,None,0,0,60,Dosa,9,9,0,1080,0.0
2024-05-13,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-05-13,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-05-14,Weekday,None,0,0,64,Biryani,14,15,1,3500,100.0
2024-05-14,Weekday,None,0,0,64,Paneer Butter Masala,11,12,1,2420,88.0
2024-05-14,Weekday,None,0,0,64,Dosa,9,9,0,1080,0.0
2024-05-14,Weekday,None,0,0,64,Burger,12,12,0,1800,0.0
2024-05-14,Weekday,None,0,0,64,Pizza,13,14,1,3900,120.0
2024-05-15,Weekday,None,0,0,83,Biryani,18,21,3,4500,300.0
2024-05-15,Weekday,None,0,0,83,Paneer Butter Masala,14,16,2,3080,176.0
2024-05-15,Weekday,None,0,0,83,Dosa,12,14,2,1440,96.0
2024-05-15,Weekday,None,0,0,83,Burger,16,17,1,2400,60.0
2024-05-15,Weekday,None,0,0,83,Pizza,17,18,1,5100,120.0
2024-05-16,Weekday,None,0,0,77,Biryani,17,17,0,4250,0.0
2024-05-16,Weekday,None,0,0,77,Paneer Butter Masala,13,13,0,2860,0.0
2024-05-16,Weekday,None,0,0,77,Dosa,11,11,0,1320,0.0
2024-05-16,Weekday,None,0,0,77,Burger,15,15,0,2250,0.0
2024-05-16,Weekday,None,0,0,77,Pizza,16,17,1,4800,120.0
2024-05-17,Weekday,None,0,0,87,Biryani,19,21,2,4750,200.0
2024-05-17,Weekday,None,0,0,87,Paneer Butter Masala,15,17,2,3300,176.0
2024-05-17,Weekday,None,0,0,87,Dosa,13,14,1,1560,48.0
2024-05-17,Weekday,None,0,0,87,Burger,16,17,1,2400,60.0
2024-05-17,Weekday,None,0,0,87,Pizza,18,21,3,5400,360.0
2024-05-18,Weekend,None,0,0,111,Biryani,24,28,4,6000,400.0
2024-05-18,Weekend,None,0,0,111,Paneer Butter Masala,19,20,1,4180,88.0
2024-05-18,Weekend,None,0,0,111,Dosa,16,18,2,1920,96.0
2024-05-18,Weekend,None,0,0,111,Burger,21,23,2,3150,120.0
2024-05-18,Weekend,None,0,0,111,Pizza,23,27,4,6900,480.0
2024-05-19,Weekend,None,0,0,121,Biryani,27,31,4,6750,400.0
2024-05-19,Weekend,None,0,0,121,Paneer Butter Masala,21,22,1,4620,88.0
2024-05-19,Weekend,None,0,0,121,Dosa,18,20,2,2160,96.0
2024-05-19,Weekend,None,0,0,121,Burger,23,27,4,3450,240.0
2024-05-19,Weekend,None,0,0,121,Pizza,25,28,3,7500,360.0
2024-05-20,Weekday,None,0,0,77,Biryani,17,17,0,4250,0.0
2024-05-20,Weekday,None,0,0,77,Paneer Butter Masala,13,14,1,2860,88.0
2024-05-20,Weekday,None,0,0,77,Dosa,11,12,1,1320,48.0
2024-05-20,Weekday,None,0,0,77,Burger,15,17,2,2250,120.0
2024-05-20,Weekday,None,0,0,77,Pizza,16,17,1,4800,120.0
2024-05-21,Weekday,None,0,0,70,Biryani,15,16,1,3750,100.0
2024-05-21,Weekday,None,0,0,70,Paneer Butter Masala,12,12,0,2640,0.0
2024-05-21,Weekday,None,0,0,70,Dosa,10,11,1,1200,48.0
2024-05-21,Weekday,None,0,0,70,Burger,13,14,1,1950,60.0
2024-05-21,Weekday,None,0,0,70,Pizza,14,16,2,4200,240.0
2024-05-22,Weekday,None,0,0,80,Biryani,18,21,3,4500,300.0
2024-05-22,Weekday,None,0,0,80,Paneer Butter Masala,14,15,1,3080,88.0
2024-05-22,Weekday,None,0,0,80,Dosa,12,12,0,1440,0.0
